user_id,country,total_interactions,num_products_interacted,avg_rating_given,most_common_interaction,count_click,count_purchase,count_view,count_wishlist,days_since_signup,days_since_last_interaction,account_age_days,preferred_category,avg_product_price,engagement_score
851,Germany,6.0,6.0,3.8333333333333335,view,2.0,1.0,3.0,0.0,119,1.0,119,Sports,169.15611011006717,0.42857142857142855
852,Germany,6.0,6.0,4.5,view,2.0,1.0,3.0,0.0,119,0.0,119,Books,297.446966211206,0.42857142857142855
853,USA,3.0,3.0,4.0,view,0.0,0.0,2.0,1.0,118,0.0,118,Clothing,317.00720843231943,0.21428571428571427
854,India,3.0,3.0,3.3333333333333335,click,1.0,0.0,1.0,1.0,118,0.0,118,Sports,310.9353970772206,0.21428571428571427
855,Germany,6.0,6.0,3.6666666666666665,view,2.0,0.0,4.0,0.0,118,0.0,118,Books,279.0091349663096,0.42857142857142855
856,India,4.0,4.0,4.5,purchase,1.0,2.0,1.0,0.0,118,0.0,118,Electronics,359.19921906223686,0.2857142857142857
857,Canada,5.0,5.0,4.4,view,1.0,1.0,2.0,1.0,118,0.0,118,Books,296.25682271726015,0.35714285714285715
858,India,5.0,5.0,4.0,view,1.0,0.0,3.0,1.0,118,0.0,118,Books,336.0899000293468,0.35714285714285715
859,India,4.0,4.0,3.75,view,0.0,0.0,3.0,1.0,118,0.0,118,Electronics,261.98754293245247,0.2857142857142857
860,Germany,7.0,7.0,4.0,purchase,0.0,5.0,2.0,0.0,118,1.0,118,Electronics,231.86789031580204,0.5
861,India,4.0,4.0,3.0,wishlist,0.0,1.0,1.0,2.0,118,0.0,118,Home,367.5069619999518,0.2857142857142857
862,UK,5.0,5.0,3.8,purchase,0.0,4.0,0.0,1.0,118,0.0,118,Books,318.9699976616502,0.35714285714285715
863,UK,,,,,,,,,118,,118,,,
864,Germany,8.0,8.0,3.875,view,2.0,2.0,3.0,1.0,118,0.0,118,Clothing,268.8545820438055,0.5714285714285714
865,USA,6.0,6.0,3.5,view,1.0,1.0,3.0,1.0,118,0.0,118,Books,317.7147346252986,0.42857142857142855
866,UK,6.0,6.0,3.0,view,0.0,1.0,3.0,2.0,118,0.0,118,Electronics,252.7446275163121,0.42857142857142855
867,India,4.0,4.0,3.5,view,0.0,1.0,3.0,0.0,118,2.0,118,Books,232.01762452131518,0.2857142857142857
868,Germany,4.0,4.0,4.5,view,0.0,1.0,3.0,0.0,118,0.0,118,Electronics,282.7646563151933,0.2857142857142857
869,USA,7.0,7.0,4.0,view,1.0,1.0,3.0,2.0,118,0.0,118,Books,243.38520581896748,0.5
870,Germany,9.0,9.0,3.888888888888889,view,0.0,2.0,5.0,2.0,118,0.0,118,Books,240.7932693568397,0.6428571428571429
871,Canada,7.0,7.0,4.142857142857143,view,1.0,1.0,5.0,0.0,118,0.0,118,Electronics,204.52738055906593,0.5
872,Germany,5.0,5.0,3.6,view,1.0,1.0,3.0,0.0,118,0.0,118,Home,286.6741869336379,0.35714285714285715
873,USA,4.0,4.0,3.25,view,0.0,0.0,3.0,1.0,118,0.0,118,Books,275.07176911340804,0.2857142857142857
874,Germany,4.0,4.0,2.5,purchase,1.0,2.0,1.0,0.0,118,1.0,118,Clothing,243.51062779996352,0.2857142857142857
875,UK,7.0,7.0,4.0,click,4.0,1.0,1.0,1.0,118,0.0,118,Clothing,248.2680944819692,0.5
876,Germany,1.0,1.0,5.0,view,0.0,0.0,1.0,0.0,118,3.0,118,Electronics,253.3193950633471,0.07142857142857142
877,Germany,8.0,8.0,4.125,click,3.0,2.0,3.0,0.0,117,0.0,117,Electronics,320.03441531370385,0.5714285714285714
878,Canada,2.0,2.0,4.0,click,1.0,0.0,1.0,0.0,117,2.0,117,Books,276.221777961458,0.14285714285714285
879,USA,3.0,3.0,5.0,click,2.0,0.0,1.0,0.0,117,0.0,117,Home,246.96660745111384,0.21428571428571427
880,UK,3.0,3.0,4.333333333333333,view,0.0,1.0,2.0,0.0,117,0.0,117,Home,62.89391054403708,0.21428571428571427
881,Germany,3.0,3.0,2.6666666666666665,purchase,1.0,2.0,0.0,0.0,117,0.0,117,Home,219.35012833955633,0.21428571428571427
882,USA,3.0,3.0,3.3333333333333335,purchase,0.0,2.0,1.0,0.0,117,1.0,117,Clothing,338.13360583375584,0.21428571428571427
883,UK,8.0,8.0,4.125,purchase,2.0,3.0,3.0,0.0,117,0.0,117,Books,230.33488934175168,0.5714285714285714
884,Germany,7.0,7.0,4.285714285714286,view,1.0,1.0,5.0,0.0,117,0.0,117,Clothing,215.8878807789922,0.5
885,USA,4.0,4.0,3.25,view,1.0,1.0,2.0,0.0,117,1.0,117,Home,219.58578993747545,0.2857142857142857
886,UK,9.0,9.0,3.888888888888889,view,1.0,3.0,5.0,0.0,117,0.0,117,Electronics,330.21625601662555,0.6428571428571429
887,Germany,8.0,8.0,4.25,click,4.0,1.0,3.0,0.0,117,0.0,117,Books,310.2715067655698,0.5714285714285714
888,UK,7.0,7.0,4.571428571428571,purchase,0.0,4.0,3.0,0.0,117,1.0,117,Books,363.46891380010845,0.5
889,Canada,6.0,6.0,4.333333333333333,view,2.0,1.0,3.0,0.0,117,0.0,117,Home,277.9944474941069,0.42857142857142855
890,UK,5.0,5.0,3.8,view,0.0,1.0,3.0,1.0,117,0.0,117,Clothing,275.88233459258,0.35714285714285715
891,India,5.0,5.0,3.4,view,2.0,0.0,3.0,0.0,117,1.0,117,Books,305.28837437678874,0.35714285714285715
892,UK,5.0,5.0,3.8,view,1.0,1.0,2.0,1.0,117,0.0,117,Clothing,232.97629169736715,0.35714285714285715
893,UK,4.0,4.0,3.5,view,0.0,0.0,2.0,2.0,117,0.0,117,Electronics,253.4732282835243,0.2857142857142857
894,UK,9.0,9.0,3.3333333333333335,view,0.0,1.0,7.0,1.0,117,0.0,117,Clothing,285.76896539376907,0.6428571428571429
895,Canada,6.0,6.0,4.0,view,1.0,0.0,3.0,2.0,117,0.0,117,Books,304.92921490211273,0.42857142857142855
896,USA,5.0,5.0,3.8,click,2.0,0.0,1.0,2.0,117,1.0,117,Home,227.16538366674655,0.35714285714285715
897,Germany,7.0,7.0,3.5714285714285716,click,2.0,1.0,2.0,2.0,117,1.0,117,Books,225.5948823430006,0.5
898,Canada,5.0,5.0,4.2,view,1.0,0.0,2.0,2.0,117,0.0,117,Clothing,267.7512242872981,0.35714285714285715
899,Canada,4.0,4.0,3.5,view,1.0,1.0,2.0,0.0,117,1.0,117,Clothing,242.34823708249672,0.2857142857142857
900,USA,5.0,5.0,3.0,click,2.0,2.0,1.0,0.0,117,0.0,117,Clothing,300.5295286824434,0.35714285714285715
901,Canada,5.0,5.0,3.4,view,0.0,0.0,4.0,1.0,116,0.0,116,Books,318.88006148927485,0.35714285714285715
902,Canada,4.0,4.0,4.25,view,1.0,0.0,2.0,1.0,116,1.0,116,Home,178.50131638487443,0.2857142857142857
903,UK,4.0,4.0,3.75,view,0.0,1.0,3.0,0.0,116,0.0,116,Books,335.55210920135903,0.2857142857142857
904,India,3.0,3.0,3.3333333333333335,click,1.0,1.0,1.0,0.0,116,0.0,116,Books,346.13833523399944,0.21428571428571427
905,India,3.0,3.0,3.0,view,1.0,0.0,2.0,0.0,116,1.0,116,Clothing,322.56977511253825,0.21428571428571427
906,USA,1.0,1.0,5.0,purchase,0.0,1.0,0.0,0.0,116,2.0,116,Books,144.1736481234697,0.07142857142857142
907,Germany,5.0,5.0,4.4,click,2.0,1.0,1.0,1.0,116,0.0,116,Sports,269.5032800477349,0.35714285714285715
908,UK,2.0,2.0,3.5,view,0.0,0.0,1.0,1.0,116,2.0,116,Home,155.57341118270344,0.14285714285714285
909,USA,3.0,3.0,5.0,view,0.0,0.0,3.0,0.0,116,1.0,116,Books,329.6733774247183,0.21428571428571427
910,UK,3.0,3.0,3.3333333333333335,view,1.0,0.0,2.0,0.0,116,0.0,116,Clothing,360.352525533946,0.21428571428571427
911,India,8.0,8.0,3.0,view,2.0,0.0,3.0,3.0,116,0.0,116,Clothing,231.40827488434758,0.5714285714285714
912,Germany,4.0,4.0,3.0,view,1.0,1.0,2.0,0.0,116,0.0,116,Home,226.3825580530659,0.2857142857142857
913,Canada,6.0,6.0,4.0,view,1.0,1.0,3.0,1.0,116,0.0,116,Sports,163.62511608346168,0.42857142857142855
914,Germany,6.0,6.0,4.333333333333333,view,2.0,0.0,4.0,0.0,116,0.0,116,Home,218.64706001438003,0.42857142857142855
915,USA,9.0,9.0,3.5555555555555554,view,1.0,2.0,5.0,1.0,116,0.0,116,Sports,281.3096670937403,0.6428571428571429
916,India,5.0,5.0,4.4,click,2.0,1.0,1.0,1.0,116,0.0,116,Clothing,186.21998514799563,0.35714285714285715
917,Canada,4.0,4.0,3.5,view,1.0,0.0,3.0,0.0,116,1.0,116,Clothing,228.9155857175237,0.2857142857142857
918,USA,3.0,3.0,3.6666666666666665,click,1.0,0.0,1.0,1.0,116,1.0,116,Books,256.4904838333957,0.21428571428571427
919,Canada,6.0,6.0,3.5,view,1.0,0.0,5.0,0.0,116,0.0,116,Books,258.0149156702088,0.42857142857142855
920,Canada,8.0,8.0,3.875,view,0.0,1.0,7.0,0.0,116,0.0,116,Electronics,306.6663383619489,0.5714285714285714
921,Canada,1.0,1.0,5.0,view,0.0,0.0,1.0,0.0,116,1.0,116,Electronics,403.2247684313749,0.07142857142857142
922,India,5.0,5.0,2.6,view,0.0,0.0,3.0,2.0,116,1.0,116,Clothing,202.78934390207442,0.35714285714285715
923,UK,1.0,1.0,1.0,click,1.0,0.0,0.0,0.0,116,3.0,116,Clothing,376.18657526126754,0.07142857142857142
924,India,7.0,7.0,4.0,click,3.0,2.0,1.0,1.0,116,0.0,116,Clothing,241.5545574252066,0.5
925,UK,3.0,3.0,4.0,view,0.0,1.0,2.0,0.0,115,0.0,115,Books,209.6046250601363,0.21428571428571427
926,India,4.0,4.0,4.0,view,1.0,0.0,2.0,1.0,115,0.0,115,Books,260.09011315456456,0.2857142857142857
927,Canada,4.0,4.0,2.75,view,0.0,0.0,4.0,0.0,115,1.0,115,Electronics,415.73276748300736,0.2857142857142857
928,Canada,6.0,6.0,4.0,purchase,0.0,3.0,2.0,1.0,115,0.0,115,Books,273.65505573359115,0.42857142857142855
929,India,5.0,5.0,3.8,view,0.0,0.0,5.0,0.0,115,0.0,115,Books,268.80469263181874,0.35714285714285715
930,USA,5.0,5.0,4.2,click,2.0,1.0,2.0,0.0,115,1.0,115,Books,284.4432738405517,0.35714285714285715
931,Germany,3.0,3.0,4.0,purchase,1.0,2.0,0.0,0.0,115,1.0,115,Clothing,177.13138143404117,0.21428571428571427
932,UK,10.0,10.0,3.7,purchase,2.0,3.0,3.0,2.0,115,0.0,115,Clothing,270.46356814609203,0.7142857142857143
933,Germany,2.0,2.0,3.0,view,0.0,0.0,2.0,0.0,115,1.0,115,Clothing,335.94615774388484,0.14285714285714285
934,USA,9.0,9.0,3.888888888888889,view,0.0,3.0,4.0,2.0,115,1.0,115,Electronics,223.0969994777824,0.6428571428571429
935,Germany,5.0,5.0,4.2,click,2.0,0.0,2.0,1.0,115,1.0,115,Sports,366.67046522622286,0.35714285714285715
936,India,7.0,7.0,3.2857142857142856,view,2.0,1.0,3.0,1.0,115,0.0,115,Electronics,213.52547481920314,0.5
937,India,3.0,3.0,4.333333333333333,click,1.0,1.0,1.0,0.0,115,0.0,115,Sports,401.812235944331,0.21428571428571427
938,India,2.0,2.0,4.5,click,1.0,0.0,1.0,0.0,115,1.0,115,Clothing,372.71348651443043,0.14285714285714285
939,UK,6.0,6.0,4.0,view,1.0,0.0,4.0,1.0,115,0.0,115,Books,185.9206150977677,0.42857142857142855
940,USA,9.0,9.0,4.444444444444445,click,3.0,2.0,3.0,1.0,115,0.0,115,Sports,315.2269001626732,0.6428571428571429
941,Canada,7.0,7.0,3.857142857142857,purchase,1.0,3.0,2.0,1.0,115,0.0,115,Books,283.17021012155936,0.5
942,USA,4.0,4.0,3.25,view,1.0,0.0,3.0,0.0,115,1.0,115,Clothing,165.03779525574257,0.2857142857142857
943,Germany,3.0,3.0,4.666666666666667,view,0.0,0.0,2.0,1.0,115,2.0,115,Sports,292.3867669843641,0.21428571428571427
944,Germany,5.0,5.0,4.6,wishlist,1.0,1.0,1.0,2.0,115,0.0,115,Electronics,230.4390980168017,0.35714285714285715
945,Canada,5.0,5.0,4.0,view,0.0,0.0,5.0,0.0,115,0.0,115,Home,309.6243687506593,0.35714285714285715
946,Germany,5.0,5.0,3.8,view,0.0,2.0,3.0,0.0,115,0.0,115,Home,194.12264447046329,0.35714285714285715
947,Germany,2.0,2.0,4.0,purchase,0.0,2.0,0.0,0.0,115,2.0,115,Books,155.66912540772287,0.14285714285714285
948,Canada,5.0,5.0,2.6,view,1.0,1.0,2.0,1.0,115,0.0,115,Sports,277.78805660013285,0.35714285714285715
949,India,5.0,5.0,4.0,wishlist,1.0,1.0,1.0,2.0,114,0.0,114,Home,190.61564120104896,0.35714285714285715
950,India,2.0,2.0,4.0,view,0.0,0.0,1.0,1.0,114,0.0,114,Home,217.41300646728973,0.14285714285714285
951,UK,4.0,4.0,3.5,view,0.0,1.0,2.0,1.0,114,1.0,114,Electronics,282.032787865267,0.2857142857142857
952,USA,7.0,7.0,3.4285714285714284,view,2.0,1.0,3.0,1.0,114,0.0,114,Books,247.33957114010246,0.5
953,India,3.0,3.0,3.6666666666666665,view,0.0,1.0,2.0,0.0,114,0.0,114,Books,363.1364399781649,0.21428571428571427
954,USA,3.0,3.0,4.0,view,1.0,0.0,2.0,0.0,114,0.0,114,Home,346.5917623617757,0.21428571428571427
955,India,3.0,3.0,5.0,click,2.0,0.0,1.0,0.0,114,2.0,114,Books,297.06021471138484,0.21428571428571427
956,USA,3.0,3.0,4.333333333333333,click,1.0,1.0,0.0,1.0,114,1.0,114,Electronics,209.29650920881068,0.21428571428571427
957,Canada,5.0,5.0,3.4,view,0.0,1.0,3.0,1.0,114,0.0,114,Books,336.28126158768134,0.35714285714285715
958,India,6.0,6.0,3.8333333333333335,click,3.0,2.0,1.0,0.0,114,0.0,114,Home,326.4731954368549,0.42857142857142855
959,USA,5.0,5.0,3.2,view,0.0,0.0,4.0,1.0,114,0.0,114,Books,278.2754728224678,0.35714285714285715
960,Germany,3.0,3.0,4.0,purchase,1.0,2.0,0.0,0.0,114,1.0,114,Books,217.93548489687953,0.21428571428571427
961,USA,3.0,3.0,3.6666666666666665,view,1.0,0.0,2.0,0.0,114,0.0,114,Home,218.07460108267506,0.21428571428571427
962,Germany,2.0,2.0,4.5,view,0.0,0.0,1.0,1.0,114,0.0,114,Books,279.9308843079059,0.14285714285714285
963,UK,5.0,5.0,3.8,view,1.0,1.0,3.0,0.0,114,0.0,114,Clothing,296.46048014744576,0.35714285714285715
964,India,5.0,5.0,3.6,view,0.0,1.0,3.0,1.0,114,1.0,114,Books,370.5845218746026,0.35714285714285715
965,India,4.0,4.0,4.0,view,0.0,0.0,3.0,1.0,114,0.0,114,Electronics,244.12117671713645,0.2857142857142857
966,Canada,5.0,5.0,3.8,view,1.0,0.0,3.0,1.0,114,0.0,114,Books,315.16725321532226,0.35714285714285715
967,UK,4.0,4.0,3.25,view,1.0,1.0,2.0,0.0,114,0.0,114,Clothing,339.534587114483,0.2857142857142857
968,Germany,2.0,2.0,4.5,click,2.0,0.0,0.0,0.0,114,0.0,114,Sports,351.0014808799566,0.14285714285714285
969,Canada,9.0,9.0,3.7777777777777777,view,1.0,3.0,5.0,0.0,114,0.0,114,Clothing,216.97285149225843,0.6428571428571429
970,Germany,3.0,3.0,3.6666666666666665,click,1.0,1.0,1.0,0.0,114,0.0,114,Clothing,225.308695967183,0.21428571428571427
971,Canada,4.0,4.0,4.25,view,0.0,0.0,4.0,0.0,114,1.0,114,Clothing,211.5783001581375,0.2857142857142857
972,Germany,7.0,7.0,3.857142857142857,view,0.0,1.0,4.0,2.0,114,0.0,114,Books,226.54868995299316,0.5
973,India,2.0,2.0,5.0,click,1.0,0.0,0.0,1.0,113,2.0,113,Clothing,181.50504297584072,0.14285714285714285
974,Germany,8.0,8.0,4.125,click,5.0,1.0,2.0,0.0,113,0.0,113,Electronics,210.38383451497398,0.5714285714285714
975,USA,6.0,6.0,3.5,click,2.0,0.0,2.0,2.0,113,0.0,113,Home,267.8986991435893,0.42857142857142855
976,Germany,5.0,5.0,3.2,view,1.0,0.0,2.0,2.0,113,0.0,113,Sports,289.8662660384356,0.35714285714285715
977,USA,7.0,7.0,3.857142857142857,click,3.0,2.0,1.0,1.0,113,0.0,113,Sports,295.5232292160529,0.5
978,Germany,4.0,4.0,4.0,view,1.0,0.0,2.0,1.0,113,0.0,113,Clothing,135.35686949338162,0.2857142857142857
979,USA,7.0,7.0,4.428571428571429,purchase,1.0,3.0,2.0,1.0,113,0.0,113,Books,196.28813640627484,0.5
980,UK,8.0,8.0,3.875,click,4.0,1.0,3.0,0.0,113,0.0,113,Home,273.08875252320576,0.5714285714285714
981,USA,3.0,3.0,4.0,click,2.0,0.0,1.0,0.0,113,1.0,113,Clothing,164.11768539855436,0.21428571428571427
982,UK,5.0,5.0,4.2,view,1.0,1.0,3.0,0.0,113,0.0,113,Home,249.10473278745695,0.35714285714285715
983,USA,4.0,4.0,4.75,view,1.0,1.0,2.0,0.0,113,0.0,113,Home,163.47973079387364,0.2857142857142857
984,India,7.0,7.0,4.285714285714286,view,1.0,1.0,5.0,0.0,113,0.0,113,Home,306.9242607048323,0.5
985,Canada,2.0,2.0,4.0,view,0.0,0.0,2.0,0.0,113,1.0,113,Clothing,312.23812309916707,0.14285714285714285
986,USA,4.0,4.0,4.25,view,0.0,1.0,3.0,0.0,113,0.0,113,Electronics,400.44173813052953,0.2857142857142857
987,Germany,1.0,1.0,5.0,view,0.0,0.0,1.0,0.0,113,2.0,113,Electronics,125.78160037346856,0.07142857142857142
988,Canada,4.0,4.0,4.25,view,0.0,1.0,2.0,1.0,113,0.0,113,Electronics,373.4724832177176,0.2857142857142857
989,UK,7.0,7.0,3.7142857142857144,view,1.0,2.0,4.0,0.0,113,0.0,113,Books,223.23067838785693,0.5
990,Germany,7.0,7.0,3.2857142857142856,click,5.0,1.0,1.0,0.0,113,0.0,113,Sports,279.86890101864026,0.5
991,UK,8.0,8.0,4.0,view,1.0,1.0,4.0,2.0,113,0.0,113,Books,328.39580354626344,0.5714285714285714
992,Germany,9.0,9.0,4.333333333333333,view,0.0,2.0,6.0,1.0,113,0.0,113,Home,273.9785090750634,0.6428571428571429
993,Germany,6.0,6.0,3.5,view,1.0,0.0,4.0,1.0,113,0.0,113,Clothing,174.9085642707225,0.42857142857142855
994,USA,7.0,7.0,3.7142857142857144,click,3.0,0.0,3.0,1.0,113,0.0,113,Home,251.18821968393655,0.5
995,Canada,7.0,7.0,3.857142857142857,view,1.0,2.0,3.0,1.0,113,0.0,113,Clothing,290.6002244584453,0.5
996,USA,3.0,3.0,4.333333333333333,view,0.0,0.0,3.0,0.0,113,0.0,113,Clothing,366.16058219847145,0.21428571428571427
997,Canada,4.0,4.0,3.75,click,1.0,1.0,1.0,1.0,112,1.0,112,Home,210.4026410742579,0.2857142857142857
998,UK,3.0,3.0,4.333333333333333,view,0.0,0.0,3.0,0.0,112,0.0,112,Clothing,245.5146075506783,0.21428571428571427
999,UK,3.0,3.0,2.6666666666666665,view,0.0,1.0,2.0,0.0,112,1.0,112,Clothing,233.0819662665222,0.21428571428571427
1000,India,2.0,2.0,3.5,view,0.0,0.0,2.0,0.0,112,0.0,112,Books,388.0395200752765,0.14285714285714285
